Market,Strategy,Date,Price,Shares,Invested,Value,Monthly Invest
SP500,Threshold DCA (3factor),2025-12-31,6845.5,116.72561244401841,192900.0,799045.179985528,500.0
SP500,Threshold DCA (3factor),2026-01-31,6939.02978515625,116.7976686270124,193400.0,810462.5014396487,500.0
SP500,Threshold DCA (3factor),2026-02-28,6878.8798828125,116.87035487950088,193900.0,803937.1330777563,500.0
SP500,Threshold DCA (3factor),2026-03-31,6528.52001953125,116.9469419158436,194400.0,763490.4515205432,500.0
SP500,Model-Driven DCA,2006-01-31,1280.0799560546875,0.7812012017453057,1000.0,1000.0,1000.0
SP500,Model-Driven DCA,2006-02-28,1280.6600341796875,1.5620485564771482,2000.0,2000.4531577283562,1000.0
SP500,Model-Driven DCA,2006-03-31,1294.8699951171875,2.334326857596867,3000.0,3022.649806698375,1000.0
SP500,Model-Driven DCA,2006-04-30,1310.6099853515625,3.0973303530507468,4000.0,4059.392088640789,1000.0
SP500,Model-Driven DCA,2006-05-31,1270.0899658203125,3.8846761528848006,5000.0,4933.88820224044,1000.0
SP500,Model-Driven DCA,2006-06-30,1270.199951171875,4.67195377722844,6000.0,5934.315459712821,1000.0
SP500,Model-Driven DCA,2006-07-31,1276.6600341796875,5.455247663797503,7000.0,6964.496668922381,1000.0
SP500,Model-Driven DCA,2006-08-31,1303.8199462890625,6.222224732100687,8000.0,8112.660716005995,1000.0
SP500,Model-Driven DCA,2006-09-30,1335.8499755859375,6.970811787740206,9000.0,9311.95875646692,1000.0
SP500,Model-Driven DCA,2006-10-31,1377.93994140625,7.696532822417127,10000.0,10605.359986352736,1000.0
SP500,Model-Driven DCA,2006-11-30,1400.6300048828125,8.204264548980468,10711.144290655571,11491.139095298398,711.1442906555717
SP500,Model-Driven DCA,2006-12-31,1418.300048828125,8.556799261514058,11211.144290655571,12136.108810417853,500.0
SP500,Model-Driven DCA,2007-01-31,1438.239990234375,9.043505238786967,11911.144290655571,13006.730886317486,700.0
SP500,Model-Driven DCA,2007-02-28,1406.8199462890625,9.541081351385081,12611.144290655571,13422.583554295135,700.0
SP500,Model-Driven DCA,2007-03-31,1420.8599853515625,10.033740731772093,13311.144290655571,14256.540709167073,700.0
SP500,Model-Driven DCA,2007-04-30,1482.3699951171875,10.60642108539124,14160.068463653693,15722.640372562248,848.9241729981225
SP500,Model-Driven DCA,2007-05-31,1530.6199951171875,11.063752103039684,14860.068463653693,16934.400189932374,700.0
SP500,Model-Driven DCA,2007-06-30,1503.3499755859375,11.529378877488643,15560.068463653693,17332.691453993575,700.0
SP500,Model-Driven DCA,2007-07-31,1455.27001953125,12.010389267729124,16260.068463653693,17478.359424226077,700.0
SP500,Model-Driven DCA,2007-08-31,1473.989990234375,12.485290728822964,16960.068463653693,18403.193559451094,700.0
SP500,Model-Driven DCA,2007-09-30,1526.75,12.973111129669517,17704.84826064617,19806.697417222935,744.7797969924765
SP500,Model-Driven DCA,2007-10-31,1549.3800048828125,13.424904748919783,18404.84826064617,20800.278985432626,700.0
SP500,Model-Driven DCA,2007-11-30,1481.1400146484375,13.897513680605524,19104.84826064617,20584.163616468926,700.0
SP500,Model-Driven DCA,2007-12-31,1468.3599853515625,14.374236015035253,19804.84826064617,21106.552984477064,700.0
SP500,Model-Driven DCA,2008-01-31,1378.550048828125,14.882015910727146,20504.84826064617,20515.603760393842,700.0
SP500,Model-Driven DCA,2008-02-29,1330.6300048828125,15.858996735772115,21804.84826064617,21102.456903956958,1300.0
SP500,Model-Driven DCA,2008-03-31,1322.699951171875,16.841834906173677,23104.84826064617,22276.694208040703,1300.0
SP500,Model-Driven DCA,2008-04-30,1385.5899658203125,17.780063409604242,24404.84826064617,24635.87745199653,1300.0
SP500,Model-Driven DCA,2008-05-31,1400.3800048828125,18.46852669504849,25368.958479678222,25862.955503390356,964.1102190320529
SP500,Model-Driven DCA,2008-06-30,1280.0,19.01540169504849,26068.958479678222,24339.714169662067,700.0
SP500,Model-Driven DCA,2008-07-31,1267.3800048828125,19.803439462066265,27067.70178868905,25098.483202130024,998.7433090108287
SP500,Model-Driven DCA,2008-08-31,1282.8299560546875,20.816823967054063,28367.70178868905,26704.445374854127,1300.0
SP500,Model-Driven DCA,2008-09-30,1166.3599853515625,21.772701877221767,29482.599533990135,25394.80824258032,1114.8977453010848
SP500,Model-Driven DCA,2008-10-31,968.75,23.114637361092736,30782.599533990135,22392.30494355859,1300.0
SP500,Model-Driven DCA,2008-11-30,896.239990234375,24.565141706095282,32082.599533990135,22016.262362776873,1300.0
SP500,Model-Driven DCA,2008-12-31,903.25,26.0043888691177,33382.599533990135,23488.464246030562,1300.0
SP500,Model-Driven DCA,2009-01-31,825.8800048828125,27.820633349104646,34882.599533990135,22976.504806201483,1500.0
SP500,Model-Driven DCA,2009-02-28,735.0900268554688,29.861199735805094,36382.599533990135,21950.670115729485,1500.0
SP500,Model-Driven DCA,2009-03-31,797.8699951171875,31.741205261993212,37882.599533990135,25325.35528740017,1500.0
SP500,Model-Driven DCA,2009-04-30,872.8099975585938,33.26182591214575,39209.81243993733,29031.254193174304,1327.2129059471895
SP500,Model-Driven DCA,2009-05-31,919.1400146484376,34.45619595999931,40307.6057432171,31670.068459403206,1097.7933032797757
SP500,Model-Driven DCA,2009-06-30,919.3200073242188,35.622223707012736,41379.55838014172,32748.222959235907,1071.95263692462
SP500,Model-Driven DCA,2009-07-31,987.47998046875,36.74884063760703,42492.070044760745,36288.7444350734,1112.5116646190204
SP500,Model-Driven DCA,2009-08-31,1020.6199951171876,38.148823963878854,43920.921020384434,38935.45252774048,1428.850975623689
SP500,Model-Driven DCA,2009-09-30,1057.0799560546875,39.41639472913105,45260.84466921343,41666.280808104064,1339.9236488289948
SP500,Model-Driven DCA,2009-10-31,1036.18994140625,40.71410594861309,46605.51998169076,42187.54705730125,1344.6753124773284
SP500,Model-Driven DCA,2009-11-30,1095.6300048828125,42.083181269036096,48105.51998169076,46107.5960992783,1500.0
SP500,Model-Driven DCA,2009-12-31,1115.0999755859375,43.4283521351836,49605.51998169076,48426.95440568073,1500.0
SP500,Model-Driven DCA,2010-01-31,1073.8699951171875,44.82516926092545,51105.51998169076,48136.40429535712,1500.0
SP500,Model-Driven DCA,2010-02-28,1104.489990234375,46.18326214837814,52605.51998169076,51008.950759253756,1500.0
SP500,Model-Driven DCA,2010-03-31,1169.4300537109375,47.465938265038616,54105.51998169076,55508.09473472415,1500.0
SP500,Model-Driven DCA,2010-04-30,1186.68994140625,48.72995841694323,55605.51998169076,57827.35149853136,1500.0
SP500,Model-Driven DCA,2010-05-31,1089.4100341796875,50.055804517417485,57049.91002732543,54531.29571021154,1444.3900456346664
SP500,Model-Driven DCA,2010-06-30,1030.7099609375,51.51111207904777,58549.91002732543,53093.016318842514,1500.0
SP500,Model-Driven DCA,2010-07-31,1101.5999755859375,52.87276788264576,60049.91002732543,58244.63980868351,1500.0
SP500,Model-Driven DCA,2010-08-31,1049.3299560546875,54.302251517745404,61549.91002732543,56980.97919878637,1500.0
SP500,Model-Driven DCA,2010-09-30,1141.199951171875,55.61665746252281,63049.91002732543,63469.726780573925,1500.0
SP500,Model-Driven DCA,2010-10-31,1183.260009765625,56.88434164657388,64549.91002732543,67308.96665223615,1500.0
SP500,Model-Driven DCA,2010-11-30,1180.550048828125,58.15493580858249,66049.91002732543,68654.81230841854,1500.0
SP500,Model-Driven DCA,2010-12-31,1257.6400146484375,59.319915784129236,67515.03546083717,74603.09975569637,1465.125433511745
SP500,Model-Driven DCA,2011-01-31,1286.1199951171875,60.408318382468146,68914.85180529834,77692.34614309744,1399.8163444611714
SP500,Model-Driven DCA,2011-02-28,1327.219970703125,61.42761673021666,70267.68492853487,81527.95967704096,1352.833123236532
SP500,Model-Driven DCA,2011-03-31,1325.8299560546875,62.42054354513217,71584.13704391982,82759.02650535229,1316.4521153849478
SP500,Model-Driven DCA,2011-04-30,1363.6099853515625,63.415498289743724,72940.86726864504,86474.00669393947,1356.7302247252276
SP500,Model-Driven DCA,2011-05-31,1345.199951171875,64.40451468005217,74271.29206859616,86636.95000285449,1330.4247999511103
SP500,Model-Driven DCA,2011-06-30,1320.6400146484375,65.42392413604495,75617.5649874912,86401.45212938466,1346.2729188950468
SP500,Model-Driven DCA,2011-07-31,1292.280029296875,66.53724990435207,77056.2936439761,85984.75925572959,1438.7286564848935
SP500,Model-Driven DCA,2011-08-31,1218.8900146484375,67.68617591196326,78456.70808222328,82502.00394882962,1400.414438247186
SP500,Model-Driven DCA,2011-09-30,1131.4200439453125,69.01194347992099,79956.70808222328,78081.49612480363,1500.0
SP500,Model-Driven DCA,2011-10-31,1253.300048828125,70.20878377479096,81456.70808222328,87992.67213310878,1500.0
SP500,Model-Driven DCA,2011-11-30,1246.9599609375,71.41170932732615,82956.70808222328,89047.54227328271,1500.0
SP500,Model-Driven DCA,2011-12-31,1257.5999755859375,72.60445744208428,84456.70808222328,91307.36390659543,1500.0
SP500,Model-Driven DCA,2012-01-31,1312.4100341796875,73.74739292789651,85956.70808222328,96786.81847316351,1500.0
SP500,Model-Driven DCA,2012-02-29,1365.6800537109375,74.84574681827083,87456.70808222328,102215.34353481133,1500.0
SP500,Model-Driven DCA,2012-03-31,1408.469970703125,75.91073225012293,88956.70808222328,106917.98682838341,1500.0
SP500,Model-Driven DCA,2012-04-30,1397.9100341796875,76.98376267649098,90456.70808222328,107616.37431437447,1500.0
SP500,Model-Driven DCA,2012-05-31,1310.3299560546875,78.12851251073609,91956.70808222328,102374.13036481092,1500.0
SP500,Model-Driven DCA,2012-06-30,1362.1600341796875,79.22970470721931,93456.70808222328,107923.53727203241,1500.0
SP500,Model-Driven DCA,2012-07-31,1379.3199462890625,80.31719713711972,94956.70808222328,110783.11204126001,1500.0
SP500,Model-Driven DCA,2012-08-31,1406.5799560546875,81.38361358471886,96456.70808222328,114472.55961956552,1500.0
SP500,Model-Driven DCA,2012-09-30,1440.6700439453125,82.42479578067277,97956.70808222328,118746.93415952525,1500.0
SP500,Model-Driven DCA,2012-10-31,1412.1600341796875,83.48699833824007,99456.70808222328,117897.0024268886,1500.0
SP500,Model-Driven DCA,2012-11-30,1416.1800537109375,84.54618568950195,100956.70808222328,119732.62179081378,1500.0
SP500,Model-Driven DCA,2012-12-31,1426.18994140625,85.5979390054179,102456.70808222328,122078.91961463272,1500.0
SP500,Model-Driven DCA,2013-01-31,1498.1099853515625,86.59920060481107,103956.70808222328,129735.12714953054,1500.0
SP500,Model-Driven DCA,2013-02-28,1514.6800537109375,87.58950875360132,105456.70808222328,132670.0818234195,1500.0
SP500,Model-Driven DCA,2013-03-31,1569.18994140625,88.5454159770798,106956.70808222328,138944.57610886588,1500.0
SP500,Model-Driven DCA,2013-04-30,1597.5699462890625,89.45809873033794,108414.78261932483,142915.56998374764,1458.0745371015498
SP500,Model-Driven DCA,2013-05-31,1630.739990234375,90.3498946879549,109869.06995054019,147337.18638111238,1454.2873312153467
SP500,Model-Driven DCA,2013-06-30,1606.280029296875,91.20617295044646,111244.4926231014,146502.65415889898,1375.4226725612118
SP500,Model-Driven DCA,2013-07-31,1685.72998046875,92.0575914026949,112679.7542339809,155184.24175726503,1435.2616108794982
SP500,Model-Driven DCA,2013-08-31,1632.969970703125,92.90397320801722,114061.87030582175,151709.3984076998,1382.1160718408535
SP500,Model-Driven DCA,2013-09-30,1681.550048828125,93.73957724574568,115466.98031626502,157627.79069471144,1405.1100104432717
SP500,Model-Driven DCA,2013-10-31,1756.5400390625,94.53808776968874,116869.59602318378,166059.93638386313,1402.6157069187568
SP500,Model-Driven DCA,2013-11-30,1805.81005859375,95.29466644502061,118235.83340521561,172084.06719675453,1366.2373820318269
SP500,Model-Driven DCA,2013-12-31,1848.3599853515625,95.99287074712578,119526.36629882711,177429.38116801184,1290.5328936114934
SP500,Model-Driven DCA,2014-01-31,1782.5899658203125,96.37659010324042,120210.3805727281,171799.9424580136,684.0142739009841
SP500,Model-Driven DCA,2014-02-28,1859.449951171875,96.74465123417227,120894.7718246676,179891.8370135217,684.3912519394879
SP500,Model-Driven DCA,2014-03-31,1872.3399658203125,97.13064157160379,121617.47695986109,181861.58212028167,722.7051351934965
SP500,Model-Driven DCA,2014-04-30,1883.949951171875,97.49296515036689,122300.07644838025,183671.866934635,682.5994885191661
SP500,Model-Driven DCA,2014-05-31,1923.5699462890625,97.86224300138349,123010.408224426,188244.86951389842,710.3317760457612
SP500,Model-Driven DCA,2014-06-30,1960.22998046875,98.2246305234331,123720.77110969544,192542.86557249946,710.3628852694391
SP500,Model-Driven DCA,2014-07-31,1930.6700439453125,98.56544535576899,124378.77209701856,190297.3527165118,658.0009873231152
SP500,Model-Driven DCA,2014-08-31,2003.3699951171875,98.88846667257432,125025.90331088963,198110.18699498137,647.1312138710646
SP500,Model-Driven DCA,2014-09-30,1972.2900390625,99.23829160325124,125715.85953707945,195726.69402267216,689.9562261898222
SP500,Model-Driven DCA,2014-10-31,2018.050048828125,99.574150174116,126393.63894241244,200945.61862089383,677.7794053329831
SP500,Model-Driven DCA,2014-11-30,2067.56005859375,99.94594438403557,127162.34580085854,206644.24262686426,768.7068584461122
SP500,Model-Driven DCA,2014-12-31,2058.89990234375,100.25663264727615,127802.02183570393,206418.37116679008,639.6760348453876
SP500,Model-Driven DCA,2015-01-31,1994.989990234375,100.50726047119885,128302.02183570393,200510.97858592076,500.0
SP500,Model-Driven DCA,2015-02-28,2104.5,100.74484659616915,128802.02183570393,212017.529661638,500.0
SP500,Model-Driven DCA,2015-03-31,2067.889892578125,100.98663896712398,129302.02183570393,208829.2500055519,500.0
SP500,Model-Driven DCA,2015-04-30,2085.510009765625,101.22638847571358,129802.02183570393,211108.64641852438,500.0
SP500,Model-Driven DCA,2015-05-31,2107.389892578125,101.46364879558173,130302.02183570393,213823.4679359056,500.0
SP500,Model-Driven DCA,2015-06-30,2063.110107421875,101.70600134778013,130802.02183570393,209830.67936606804,500.0
SP500,Model-Driven DCA,2015-07-31,2103.840087890625,101.94366199645677,131302.02183570393,214473.16281451777,500.0
SP500,Model-Driven DCA,2015-08-31,1972.1800537109375,102.19718854392346,131802.02183570393,201551.25679166178,500.0
SP500,Model-Driven DCA,2015-09-30,1920.030029296875,102.45901345346375,132304.73352443922,196724.38260278292,502.71168873529115
SP500,Model-Driven DCA,2015-10-31,2079.360107421875,102.78186301632509,132976.0540261517,213720.5057226462,671.3205017124573
SP500,Model-Driven DCA,2015-11-30,2080.409912109375,103.04745185070648,133528.5876697443,214380.9402478233,552.5336435926145
SP500,Model-Driven DCA,2015-12-31,2043.93994140625,103.29207743381241,134028.5876697443,211122.80269779637,500.0
SP500,Model-Driven DCA,2016-01-31,1940.239990234375,103.62062020550674,134666.0394938881,201048.87113561228,637.4518241437828
SP500,Model-Driven DCA,2016-02-29,1932.22998046875,104.07275794270842,135539.6735850105,201092.50304696843,873.6340911223904
SP500,Model-Driven DCA,2016-03-31,2059.739990234375,104.5178388683454,136456.4245664355,215279.57241000372,916.7509814250179
SP500,Model-Driven DCA,2016-04-30,2065.300048828125,104.86936370539121,137182.42882955054,216586.70198131885,726.0042631150211
SP500,Model-Driven DCA,2016-05-31,2096.949951171875,105.18097139679621,137835.85456282707,220559.2328347222,653.425733276512
SP500,Model-Driven DCA,2016-06-30,2098.860107421875,105.50744039851851,138521.06732685186,221445.35768864164,685.2127640247813
SP500,Model-Driven DCA,2016-07-31,2173.60009765625,105.81657824563108,139193.009381525,230002.92480835394,671.9420546731187
SP500,Model-Driven DCA,2016-08-31,2170.949951171875,106.09256275553022,139792.15793981473,230321.64393381742,599.1485582897498
SP500,Model-Driven DCA,2016-09-30,2168.27001953125,106.36384829415144,140380.3782399395,230625.54341817865,588.2203001247794
SP500,Model-Driven DCA,2016-10-31,2126.14990234375,106.65750726184919,141004.74122543243,226769.84864900846,624.3629854929267
SP500,Model-Driven DCA,2016-11-30,2198.81005859375,106.96066301915518,141671.32315391744,235186.18172037494,666.5819284850149
SP500,Model-Driven DCA,2016-12-31,2238.830078125,107.25573613433478,142331.9417194276,240127.36810898714,660.6185655101291
SP500,Model-Driven DCA,2017-01-31,2278.8701171875,107.47514310984819,142831.9417194276,244921.89197348309,500.0
SP500,Model-Driven DCA,2017-02-28,2363.639892578125,107.68668125555727,143331.9417194276,254532.5357149802,500.0
SP500,Model-Driven DCA,2017-03-31,2362.719970703125,107.89830176336176,143831.9417194276,254933.47238124703,500.0
SP500,Model-Driven DCA,2017-04-30,2384.199951171875,108.10801571782864,144331.9417194276,257751.12579573534,500.0
SP500,Model-Driven DCA,2017-05-31,2411.800048828125,108.3153297529382,144831.9417194276,261234.9175869708,500.0
SP500,Model-Driven DCA,2017-06-30,2423.409912109375,108.5216506058412,145331.9417194276,262992.4437566659,500.0
SP500,Model-Driven DCA,2017-07-31,2470.300048828125,108.72405516808747,145831.9417194276,268581.03879051824,500.0
SP500,Model-Driven DCA,2017-08-31,2471.64990234375,108.92634919020034,146331.9417194276,269227.8003386199,500.0
SP500,Model-Driven DCA,2017-09-30,2519.360107421875,109.12481228347829,146831.9417194276,274924.6987968958,500.0
SP500,Model-Driven DCA,2017-10-31,2575.260009765625,109.31896743600811,147331.9417194276,281524.76514682226,500.0
SP500,Model-Driven DCA,2017-11-30,2647.580078125,109.50781913652177,147831.9417194276,289930.7203447707,500.0
SP500,Model-Driven DCA,2017-12-31,2673.610107421875,109.69483219374055,148331.9417194276,293281.2120851312,500.0
SP500,Model-Driven DCA,2018-01-31,2823.81005859375,109.87189792749213,148831.9417194276,310257.37052443804,500.0
SP500,Model-Driven DCA,2018-02-28,2713.830078125,110.05613938167538,149331.9417194276,298673.661336308,500.0
SP500,Model-Driven DCA,2018-03-31,2640.8701171875,110.24547091931741,149831.9417194276,291143.9697060889,500.0
SP500,Model-Driven DCA,2018-04-30,2648.050048828125,110.4342891028035,150331.9417194276,292435.5246509781,500.0
SP500,Model-Driven DCA,2018-05-31,2705.27001953125,110.61911353673807,150831.9417194276,299254.57143806096,500.0
SP500,Model-Driven DCA,2018-06-30,2718.3701171875,110.8030472832278,151331.9417194276,301203.69262804004,500.0
SP500,Model-Driven DCA,2018-07-31,2816.2900390625,110.98058581550427,151831.9417194276,312553.51836152567,500.0
SP500,Model-Driven DCA,2018-08-31,2901.52001953125,111.15290928617975,152331.9417194276,322512.39152299153,500.0
SP500,Model-Driven DCA,2018-09-30,2913.97998046875,111.32449591455445,152831.9417194276,324397.3524307868,500.0
SP500,Model-Driven DCA,2018-10-31,2711.739990234375,111.50887937380962,153331.9417194276,302383.0874641806,500.0
SP500,Model-Driven DCA,2018-11-30,2760.169921875,111.69002764154394,153831.9417194276,308283.4548695769,500.0
SP500,Model-Driven DCA,2018-12-31,2506.85009765625,111.88948113119115,154331.9417194276,280490.15670043364,500.0
SP500,Model-Driven DCA,2019-01-31,2704.10009765625,112.15781444922276,155057.5418709213,303285.9570050548,725.6001514937167
SP500,Model-Driven DCA,2019-02-28,2784.489990234375,112.41250463290477,155766.72413799484,313011.49392749864,709.182267073537
SP500,Model-Driven DCA,2019-03-31,2834.39990234375,112.60592911925794,156314.96648322511,319170.23449895193,548.2423452302896
SP500,Model-Driven DCA,2019-04-30,2945.830078125,112.78141944380228,156831.93115968775,332234.89765118447,516.9646764626455
SP500,Model-Driven DCA,2019-05-31,2752.06005859375,112.96310152535376,157331.93115968775,310881.2398027968,500.0
SP500,Model-Driven DCA,2019-06-30,2941.760009765625,113.13395870259345,157834.55197107288,332812.9554577651,502.6208113851337
SP500,Model-Driven DCA,2019-07-31,2980.3798828125,113.30172255138449,158334.55197107288,337682.1745801497,500.0
SP500,Model-Driven DCA,2019-08-31,2926.4599609375,113.47257744319029,158834.55197107288,332072.9545518761,500.0
SP500,Model-Driven DCA,2019-09-30,2976.739990234375,113.64540020881726,159349.0004087376,338292.80750777636,514.4484376647084
SP500,Model-Driven DCA,2019-10-31,3037.56005859375,113.81000600766737,159849.0004087376,345704.7285172051,500.0
SP500,Model-Driven DCA,2019-11-30,3140.97998046875,113.96919199519645,160349.0004087376,357974.9504471114,500.0
SP500,Model-Driven DCA,2019-12-31,3230.780029296875,114.12395338268368,160849.0004087376,368709.389453182,500.0
SP500,Model-Driven DCA,2020-01-31,3225.52001953125,114.27896714696739,161349.0004087376,368609.09634389734,500.0
SP500,Model-Driven DCA,2020-02-29,2954.219970703125,114.44821656135036,161849.0004087376,338105.2069768974,500.0
SP500,Model-Driven DCA,2020-03-31,2584.590087890625,114.64167083572161,162349.0004087376,296301.7261012258,500.0
SP500,Model-Driven DCA,2020-04-30,2912.429931640625,114.81334878565887,162849.0004087376,334385.8335552477,500.0
SP500,Model-Driven DCA,2020-05-31,3044.31005859375,114.97758961211102,163349.0004087376,350027.43256901385,500.0
SP500,Model-Driven DCA,2020-06-30,3100.2900390625,115.1388648456215,163849.0004087376,356963.8757898438,500.0
SP500,Model-Driven DCA,2020-07-31,3271.1201171875,115.29171768565413,164349.0004087376,377133.0570666451,500.0
SP500,Model-Driven DCA,2020-08-31,3500.31005859375,115.43456217417949,164849.0004087376,404056.7590876461,500.0
SP500,Model-Driven DCA,2020-09-30,3363.0,115.58323895086697,165349.0004087376,388706.4325917656,500.0
SP500,Model-Driven DCA,2020-10-31,3269.9599609375,115.7361460218932,165849.0004087376,378452.5635248067,500.0
SP500,Model-Driven DCA,2020-11-30,3621.6298828125,115.87420540846192,166349.0004087376,419653.4849544395,500.0
SP500,Model-Driven DCA,2020-12-31,3756.070068359375,116.00732326593,166849.0004087376,435731.6346296498,500.0
SP500,Model-Driven DCA,2021-01-31,3714.239990234375,116.19578712444223,167549.0004087376,431579.0392343638,700.0
SP500,Model-Driven DCA,2021-02-28,3811.14990234375,116.3794587243364,168249.0004087376,443539.56275207317,700.0
SP500,Model-Driven DCA,2021-03-31,3972.889892578125,116.55565288499203,168949.0004087376,463062.7752696292,700.0
SP500,Model-Driven DCA,2021-04-30,4181.169921875,116.72307014214242,169649.0004087376,488038.99006723176,700.0
SP500,Model-Driven DCA,2021-05-31,4204.10986328125,116.88957387843004,170349.0004087376,491416.6104570501,700.0
SP500,Model-Driven DCA,2021-06-30,4297.5,117.05245927691753,171049.0004087376,503032.94374255306,700.0
SP500,Model-Driven DCA,2021-07-31,4395.259765625,117.21172176362529,171749.0004087376,515175.9647272944,700.0
SP500,Model-Driven DCA,2021-08-31,4522.68017578125,117.36649724471026,172449.0004087376,530811.1303895358,700.0
SP500,Model-Driven DCA,2021-09-30,4307.5400390625,117.52900298897546,173149.0004087376,506260.88612610806,700.0
SP500,Model-Driven DCA,2021-10-31,4605.3798828125,117.68099913648382,173849.0004087376,541965.7060124378,700.0
SP500,Model-Driven DCA,2021-11-30,4567.0,117.83427262017115,174549.0004087376,538149.1230563216,700.0
SP500,Model-Driven DCA,2021-12-31,4766.18017578125,117.98114075653682,175249.0004087376,562319.3741898631,700.0
SP500,Model-Driven DCA,2022-01-31,4515.5498046875,118.13616063900459,175949.0004087376,533449.7170999883,700.0
SP500,Model-Driven DCA,2022-02-28,4373.93994140625,118.29619941625742,176649.0004087376,517420.47154332703,700.0
SP500,Model-Driven DCA,2022-03-31,4530.41015625,118.45071081276626,177349.0004087376,536630.303281188,700.0
SP500,Model-Driven DCA,2022-04-30,4131.93017578125,118.62012316249641,178049.0004087376,490130.0663500073,700.0
SP500,Model-Driven DCA,2022-05-31,4132.14990234375,118.78952650374572,178749.0004087376,490856.1303419132,700.0
SP500,Model-Driven DCA,2022-06-30,3785.3798828125,118.97444849880844,179449.0004087376,450363.48391610134,700.0
SP500,Model-Driven DCA,2022-07-31,4130.2900390625,119.14392812212296,180149.0004087376,492098.9795375829,700.0
SP500,Model-Driven DCA,2022-08-31,3955.0,119.32091927256543,180849.0004087376,471914.2357229963,700.0
SP500,Model-Driven DCA,2022-09-30,3585.6201171875,119.5161435230778,181549.0004087376,428539.48854501627,700.0
SP500,Model-Driven DCA,2022-10-31,3871.97998046875,119.69692958176896,182249.0004087376,463464.1150641871,700.0
SP500,Model-Driven DCA,2022-11-30,4080.110107421875,119.86849357920292,182949.0004087376,489076.65221393993,700.0
SP500,Model-Driven DCA,2022-12-31,3839.5,120.0508089848547,183649.0004087376,460935.0810973496,700.0
SP500,Model-Driven DCA,2023-01-31,4076.60009765625,120.22252070129272,184349.0004087376,490099.13963137043,700.0
SP500,Model-Driven DCA,2023-02-28,3970.14990234375,120.3988364619613,185049.0004087376,478001.42882175674,700.0
SP500,Model-Driven DCA,2023-03-31,4109.31005859375,120.56918135928441,185749.0004087376,495456.1497161215,700.0
SP500,Model-Driven DCA,2023-04-30,4169.47998046875,120.73706800300954,186449.0004087376,503410.7879390424,700.0
SP500,Model-Driven DCA,2023-05-31,4179.830078125,120.9045389257304,187149.0004087376,505360.4283836028,700.0
SP500,Model-Driven DCA,2023-06-30,4450.3798828125,121.06182886915825,187849.0004087376,538771.1277757915,700.0
SP500,Model-Driven DCA,2023-07-31,4588.9599609375,121.21436887952194,188549.0004087376,556247.8854784347,700.0
SP500,Model-Driven DCA,2023-08-31,4507.66015625,121.36966008953684,189249.0004087376,547093.180963211,700.0
SP500,Model-Driven DCA,2023-09-30,4288.0498046875,121.53290446212662,189949.0004087376,521139.1472419267,700.0
SP500,Model-Driven DCA,2023-10-31,4193.7998046875,121.6998175320394,190649.0004087376,510384.67099637125,700.0
SP500,Model-Driven DCA,2023-11-30,4567.7998046875,121.85306417811212,191349.0004087376,556600.4027533539,700.0
SP500,Model-Driven DCA,2023-12-31,4769.830078125,121.99981993010637,192049.0004087376,581918.4106284552,700.0
SP500,Model-Driven DCA,2024-01-31,4845.64990234375,122.14427939666037,192749.0004087376,591868.415530275,700.0
SP500,Model-Driven DCA,2024-02-29,5096.27001953125,122.28163475603444,193449.0004087376,623180.2291464488,700.0
SP500,Model-Driven DCA,2024-03-31,5254.35009765625,122.41485770216288,194149.0004087376,643210.5195219355,700.0
SP500,Model-Driven DCA,2024-04-30,5035.68994140625,122.55386546637095,194849.0004087376,617143.267609459,700.0
SP500,Model-Driven DCA,2024-05-31,5277.509765625,122.68650378085772,195549.0004087376,647479.2218138651,700.0
SP500,Model-Driven DCA,2024-06-30,5460.47998046875,122.81469763973162,196249.0004087376,670627.1977690771,700.0
SP500,Model-Driven DCA,2024-07-31,5522.2998046875,122.9414564222602,196949.0004087376,678919.5807886443,700.0
SP500,Model-Driven DCA,2024-08-31,5648.39990234375,123.06538532462237,197649.0004087376,695122.510449493,700.0
SP500,Model-Driven DCA,2024-09-30,5762.47998046875,123.18686080087089,198349.0004087376,709861.8192218092,700.0
SP500,Model-Driven DCA,2024-10-31,5705.4501953125,123.30955050563338,199049.0004087376,703536.4990162626,700.0
SP500,Model-Driven DCA,2024-11-30,6032.3798828125,123.42559094300611,199749.0004087376,744550.0518288348,700.0
SP500,Model-Driven DCA,2024-12-31,5881.6298828125,123.54460557227505,200449.0004087376,726643.6439941766,700.0
SP500,Model-Driven DCA,2025-01-31,6040.52978515625,123.66048944751397,201149.0004087376,746974.8697547083,700.0
SP500,Model-Driven DCA,2025-02-28,5954.5,123.77804759681281,201849.0004087376,737036.3844152219,700.0
SP500,Model-Driven DCA,2025-03-31,5611.85009765625,123.90278364425149,202549.0004087376,695323.848493874,700.0
SP500,Model-Driven DCA,2025-04-30,5569.06005859375,124.02847810483102,203249.0004087376,690722.0435417839,700.0
SP500,Model-Driven DCA,2025-05-31,5911.68994140625,124.14688756252215,203949.0004087376,733917.9064602549,700.0
SP500,Model-Driven DCA,2025-06-30,6204.9501953125,124.25970071620851,204649.0004087376,771025.2542285108,700.0
SP500,Model-Driven DCA,2025-07-31,6339.39013671875,124.3701214325398,205349.0004087376,788430.721111956,700.0
